id,price
0,7.052949999999992
1,8.357556666666675
2,7.64951999999999
3,8.397703333333334
4,9.551453333333331
5,8.397589999999994
6,6.25793666666665
7,9.27756
8,8.871289999999997
9,8.872749999999987
10,8.47219666666667
11,7.51046
12,9.284529999999988
13,7.914186666666665
14,9.56512000000001
15,6.883799999999992
16,6.598226666666701
17,6.422086666666688
18,8.60033333333333
19,8.373283333333331
20,6.871553333333342
21,6.289506666666665
22,9.415426666666663
23,7.576750000000008
24,9.15616666666666
25,6.480516666666654
26,7.872689999999995
27,8.17504333333334
28,6.985543333333335
29,8.903586666666657
30,8.477050000000002
31,8.470899999999984
32,9.609926666666654
33,8.47119
34,7.7209500000000135
35,6.401300000000025
36,7.985599999999998
37,6.549353333333323
38,8.783466666666662
39,7.166033333333329
40,6.792120000000008
41,7.902073333333339
42,9.008066666666663
43,8.290396666666668
44,6.295676666666682
45,8.34380333333332
46,8.893763333333338
47,7.326256666666654
48,8.37581
49,6.17667333333334
50,7.721086666666668
51,8.199360000000002
52,8.67414666666666
53,7.761743333333322
54,7.982086666666664
55,8.267103333333326
56,7.981986666666674
57,9.489463333333346
58,7.791229999999996
59,7.169476666666673
60,7.550843333333325
61,7.618866666666643
62,7.480729999999997
63,8.39899666666667
64,8.290776666666668
65,8.695743333333333
66,8.523539999999988
67,6.937740000000002
68,7.604326666666675
69,6.704096666666646
70,7.894983333333323
71,7.110843333333341
72,7.524163333333331
73,9.656630000000007
74,7.052413333333329
75,6.386370000000011
76,6.646910000000008
77,6.32330333333334
78,9.008413333333346
79,8.458113333333317
80,6.673216666666658
81,8.34927000000001
82,6.8792566666666515
83,6.7627566666666725
84,6.396253333333352
85,7.716796666666671
86,7.782536666666657
87,8.543903333333327
88,7.1905833333333335
89,6.234973333333311
90,6.965286666666655
91,6.8258066666666615
92,5.951356666666674
93,6.544556666666633
94,6.365820000000003
95,6.861726666666669
96,8.408829999999991
97,6.514203333333334
98,8.347129999999998
99,7.829210000000002
100,7.295546666666669
101,8.167803333333332
102,8.451119999999994
103,7.916049999999991
104,8.283013333333319
105,7.7548766666666555
106,7.748960000000002
107,7.514553333333344
108,8.60399
109,7.369986666666684
110,6.828800000000021
111,6.25778666666665
112,8.013836666666666
113,6.8895700000000275
114,6.46635000000001
115,6.118026666666654
116,6.118260000000006
117,8.546833333333332
118,6.32707
119,6.878096666666684
120,6.712873333333343
121,9.046310000000016
122,6.5437199999999995
123,9.184546666666657
124,7.905679999999964
125,8.151696666666671
126,7.405596666666676
127,8.268016666666659
128,7.011106666666669
129,6.702243333333329
130,8.341779999999993
131,8.028320000000004
132,8.306579999999999
133,8.048473333333332
134,9.655956666666649
135,6.636750000000012
136,7.53698333333335
137,9.075876666666664
138,7.500643333333333
139,6.6249966666666875
140,8.593819999999994
141,6.9883999999999835
142,7.454176666666661
143,8.521079999999984
144,7.987866666666663
145,9.203253333333317
146,6.821960000000002
147,8.433700000000005
148,6.913786666666662
149,6.431009999999992
150,7.620653333333348
151,6.673986666666679
152,9.490896666666663
153,8.693539999999997
154,6.681726666666671
155,6.628486666666683
156,6.801373333333322
157,7.807506666666657
158,7.427913333333337
159,7.120006666666665
160,6.820233333333338
161,7.52267000000001
162,8.302333333333335
163,8.758520000000003
164,6.671950000000009
165,6.1014366666666415
166,9.237506666666661
167,6.250613333333342
168,8.667443333333335
169,6.311243333333339
170,6.87276000000001
171,8.871583333333346
172,8.046229999999996
173,9.63228999999999
174,7.075176666666669
175,7.788493333333343
176,8.334716666666669
177,7.116633333333342
178,7.310966666666675
179,7.746086666666669
180,8.551526666666684
181,6.655926666666695
182,8.859323333333327
183,7.338610000000009
184,6.127426666666656
185,6.822976666666662
186,6.317223333333326
187,6.504523333333353
188,7.530619999999991
189,6.299773333333343
190,8.460890000000008
191,8.030686666666664
192,9.381010000000009
193,6.480153333333337
194,7.502726666666655
195,7.830663333333336
196,8.331123333333323
197,8.085729999999998
198,6.491740000000019
199,7.755996666666656
200,8.005803333333327
201,8.012770000000005
